Price per carat,Clarity,Colour,CO,Month,Year,Size
3227.5,I1,L-M,J-M,Jun,2022,1.5-1.69
22078.75,VVS,E-F,E-F,Jun,2022,2.01-2.09
16413.75,VS,E-F,E-F,Jun,2022,2.01-2.09
11797,SI,E-F,E-F,Jun,2022,2.01-2.09
7615,I1,E-F,E-F,Jun,2022,2.01-2.09
14856.66667,VVS,G-I,G-I,Jun,2022,2.01-2.09
12683,VS,G-I,G-I,Jun,2022,2.01-2.09
9709,SI,G-I,G-I,Jun,2022,2.01-2.09
6654,I1,G-I,G-I,Jun,2022,2.01-2.09
6136.75,VVS,L-M,J-M,Jun,2022,2.01-2.09
5236.75,VS,L-M,J-M,Jun,2022,2.01-2.09
4540.5,SI,L-M,J-M,Jun,2022,2.01-2.09
4045.5,I1,L-M,J-M,Jun,2022,2.01-2.09
4571.75,VVS,J-K,J-M,Jun,2022,1.01-1.09
4034.25,VS,J-K,J-M,Jun,2022,1.01-1.09
3267,SI,J-K,J-M,Jun,2022,1.01-1.09
2500.5,I1,J-K,J-M,Jun,2022,1.01-1.09
6662,VVS,J-K,J-M,Jun,2022,1.5-1.69
5999,VS,J-K,J-M,Jun,2022,1.5-1.69
5054,SI,J-K,J-M,Jun,2022,1.5-1.69
4089,I1,J-K,J-M,Jun,2022,1.5-1.69
9090.75,VVS,J-K,J-M,Jun,2022,2.01-2.09
7998.75,VS,J-K,J-M,Jun,2022,2.01-2.09
6857.75,SI,J-K,J-M,Jun,2022,2.01-2.09
5394,I1,J-K,J-M,Jun,2022,2.01-2.09
